Run,Beta1,EventType,Overlap,Blocksize,Checkpoint,Mean,Median,Std
experimental_run_61,0.5,HiggsGluonFusion,30,1024,global Annealing,186.06012772623208,185.0,21.556371463458223
experimental_run_61,0.5,HiggsGluonFusion,30,1024,some more cooling,133.2336426075431,133.0,13.136682347993053
experimental_run_61,0.5,HiggsGluonFusion,30,1024,thermalizing_after_loops,183.34847571996627,182.0,21.425933924076737
experimental_run_61,0.5,HiggsGluonFusion,30,1024,thermalizing_between_loops,169.1631521870105,168.0,20.24295399151464
experimental_run_61,0.5,SToMuMu,0,256,Annealing_in_blocks,150.7722263041881,150.0,17.26470792742632
experimental_run_61,0.5,SToMuMu,0,256,collapsing outliers,173.8067597354886,172.0,20.077573415937938
experimental_run_61,0.5,SToMuMu,0,256,eliminating insignificant (purge),132.41807494489345,131.0,13.108066537451723
experimental_run_61,0.5,SToMuMu,0,256,final time and size,132.41807494489345,131.0,13.108066537451723
experimental_run_61,0.5,SToMuMu,0,256,further cooling,174.43056576047024,173.0,20.153960500875655
experimental_run_61,0.5,SToMuMu,0,256,global Annealing,145.21969140337987,144.0,15.45380479208137
experimental_run_61,0.5,SToMuMu,0,256,some more cooling,132.41807494489345,131.0,13.108066537451723
experimental_run_61,0.5,SToMuMu,0,256,thermalizing_after_loops,143.29169728141073,142.0,15.258488384465947
experimental_run_61,0.5,SToMuMu,0,256,thermalizing_between_loops,129.40411462160176,129.0,13.74429659676309
experimental_run_61,0.5,SToMuMu,0,1024,Annealing_in_blocks,125.56237753102548,125.0,16.484232770436307
experimental_run_61,0.5,SToMuMu,0,1024,collapsing outliers,170.87132593076421,169.0,19.445207941826954
experimental_run_61,0.5,SToMuMu,0,1024,eliminating insignificant (purge),131.66819072501633,130.0,12.870278901871792
experimental_run_61,0.5,SToMuMu,0,1024,final time and size,131.66819072501633,130.0,12.870278901871792
experimental_run_61,0.5,SToMuMu,0,1024,further cooling,171.421293272371,169.0,19.56736755666424
experimental_run_61,0.5,SToMuMu,0,1024,global Annealing,134.38994121489222,134.0,16.835424158536952
experimental_run_61,0.5,SToMuMu,0,1024,some more cooling,131.66819072501633,130.0,12.870278901871792
experimental_run_61,0.5,SToMuMu,0,1024,thermalizing_after_loops,130.89549314173743,130.0,16.521866653443503
experimental_run_61,0.5,SToMuMu,0,1024,thermalizing_between_loops,116.11365120836055,115.0,14.702279061463248
experimental_run_61,0.5,SToMuMu,30,256,Annealing_in_blocks,216.82467028704423,216.0,23.909904251987026
experimental_run_61,0.5,SToMuMu,30,256,collapsing outliers,215.39487975174555,215.0,22.56625865453387
experimental_run_61,0.5,SToMuMu,30,256,eliminating insignificant (purge),133.48176881303337,132.0,13.061542739363716
experimental_run_61,0.5,SToMuMu,30,256,final time and size,133.48176881303337,132.0,13.061542739363716
experimental_run_61,0.5,SToMuMu,30,256,further cooling,216.13266097750193,216.0,22.71926144964726
experimental_run_61,0.5,SToMuMu,30,256,global Annealing,192.522110162917,192.0,20.12510599216633
experimental_run_61,0.5,SToMuMu,30,256,some more cooling,133.48176881303337,132.0,13.061542739363716
experimental_run_61,0.5,SToMuMu,30,256,thermalizing_after_loops,191.177657098526,190.0,20.031192998764595
experimental_run_61,0.5,SToMuMu,30,256,thermalizing_between_loops,181.40806826997672,180.0,19.097440482670052
experimental_run_61,0.5,SToMuMu,30,1024,Annealing_in_blocks,183.96844816484224,182.0,23.291400535214763
experimental_run_61,0.5,SToMuMu,30,1024,collapsing outliers,212.47520927237605,211.0,23.980196075892792
experimental_run_61,0.5,SToMuMu,30,1024,eliminating insignificant (purge),132.90341274951706,132.0,13.556285678122654
experimental_run_61,0.5,SToMuMu,30,1024,final time and size,132.90341274951706,132.0,13.556285678122654
experimental_run_61,0.5,SToMuMu,30,1024,further cooling,213.18287186091436,212.0,24.10803199014434
experimental_run_61,0.5,SToMuMu,30,1024,global Annealing,186.111397295557,185.0,22.11532169743055
experimental_run_61,0.5,SToMuMu,30,1024,some more cooling,132.90341274951706,132.0,13.556285678122654
experimental_run_61,0.5,SToMuMu,30,1024,thermalizing_after_loops,183.4996780424984,182.0,21.913169936110428
experimental_run_61,0.5,SToMuMu,30,1024,thermalizing_between_loops,169.42240824211203,168.0,20.717305944267565
experimental_run_61,0.5,TTbar,0,256,Annealing_in_blocks,151.99592975927433,151.0,17.349032663236045
experimental_run_61,0.5,TTbar,0,256,collapsing outliers,175.41179206884522,174.0,20.2734873058825
experimental_run_61,0.5,TTbar,0,256,eliminating insignificant (purge),133.1721130363996,132.0,13.45255753031067
experimental_run_61,0.5,TTbar,0,256,final time and size,133.1721130363996,132.0,13.45255753031067
experimental_run_61,0.5,TTbar,0,256,further cooling,176.06000697755553,175.0,20.37675790940011
experimental_run_61,0.5,TTbar,0,256,global Annealing,146.35225026165833,146.0,15.683616045956219
experimental_run_61,0.5,TTbar,0,256,some more cooling,133.1721130363996,132.0,13.45255753031067
experimental_run_61,0.5,TTbar,0,256,thermalizing_after_loops,144.37132224677288,144.0,15.506893799198192
experimental_run_61,0.5,TTbar,0,256,thermalizing_between_loops,130.3944644726131,130.0,13.891573186481047
experimental_run_61,0.5,TTbar,0,1024,Annealing_in_blocks,126.5621582733813,126.0,16.96606216692585
experimental_run_61,0.5,TTbar,0,1024,collapsing outliers,172.18474820143885,171.0,19.993655574903165
experimental_run_61,0.5,TTbar,0,1024,eliminating insignificant (purge),132.10129496402877,131.0,13.332615102200428
experimental_run_61,0.5,TTbar,0,1024,final time and size,132.10129496402877,131.0,13.332615102200428
experimental_run_61,0.5,TTbar,0,1024,further cooling,172.74589928057554,171.0,20.10725041804422
experimental_run_61,0.5,TTbar,0,1024,global Annealing,135.46258992805755,135.0,17.182327401401498
experimental_run_61,0.5,TTbar,0,1024,some more cooling,132.10129496402877,131.0,13.332615102200428
experimental_run_61,0.5,TTbar,0,1024,thermalizing_after_loops,131.9589928057554,131.0,16.898149659939758
experimental_run_61,0.5,TTbar,0,1024,thermalizing_between_loops,116.97553956834533,116.0,14.9996586603203
experimental_run_61,0.5,TTbar,30,256,Annealing_in_blocks,218.69820074685978,218.0,24.819028329115415
experimental_run_61,0.5,TTbar,30,256,collapsing outliers,217.13251103315605,216.0,23.423376689800925
experimental_run_61,0.5,TTbar,30,256,eliminating insignificant (purge),134.08430462826752,133.0,13.485913853331477
experimental_run_61,0.5,TTbar,30,256,final time and size,134.08430462826752,133.0,13.485913853331477
