Run,Beta1,EventType,Overlap,Blocksize,Checkpoint,Mean,Median,Std
experimental_run_61,0.5,SToMuMu,30,1024,Annealing_in_blocks,113959.14294913072,104135.0,27355.545447628785
experimental_run_61,0.5,SToMuMu,30,1024,collapsing outliers,853.1435930457179,1.0,1254.9761264463264
experimental_run_61,0.5,SToMuMu,30,1024,eliminating insignificant (purge),218024.29491307147,204304.0,79855.6590040329
experimental_run_61,0.5,SToMuMu,30,1024,final time and size,515931.5028976175,488184.0,156113.09577104024
experimental_run_61,0.5,SToMuMu,30,1024,further cooling,66620.51706374758,60343.0,27647.395733671754
experimental_run_61,0.5,SToMuMu,30,1024,global Annealing,12429.737926593689,11565.0,4899.794406344347
experimental_run_61,0.5,SToMuMu,30,1024,some more cooling,7813.430135222151,6939.0,3682.393346824966
experimental_run_61,0.5,SToMuMu,30,1024,thermalizing_after_loops,4387.231809401159,3428.0,3466.5941893376207
experimental_run_61,0.5,SToMuMu,30,1024,thermalizing_between_loops,23845.553122987767,21583.0,11141.395177499233
experimental_run_61,0.5,TTbar,0,256,Annealing_in_blocks,31856.81323409699,28966.0,7926.946988354475
experimental_run_61,0.5,TTbar,0,256,collapsing outliers,612.849168507966,0.0,880.1447141057356
experimental_run_61,0.5,TTbar,0,256,eliminating insignificant (purge),104467.80044191185,96909.0,42882.11293536926
experimental_run_61,0.5,TTbar,0,256,final time and size,302981.80439586,282623.0,101917.50773166922
experimental_run_61,0.5,TTbar,0,256,further cooling,58319.61600186068,54182.0,22951.24465271185
experimental_run_61,0.5,TTbar,0,256,global Annealing,9779.034655192465,9059.0,3845.619903646333
experimental_run_61,0.5,TTbar,0,256,some more cooling,7431.913129433655,6564.0,3539.7090287086266
experimental_run_61,0.5,TTbar,0,256,thermalizing_after_loops,2797.8237004302828,2317.0,1938.838515299232
experimental_run_61,0.5,TTbar,0,256,thermalizing_between_loops,25004.720548901034,23183.0,10181.584517647869
experimental_run_61,0.5,TTbar,0,1024,Annealing_in_blocks,70477.93035971223,66070.5,18181.524425955555
experimental_run_61,0.5,TTbar,0,1024,collapsing outliers,505.8176978417266,0.0,777.1421271185127
experimental_run_61,0.5,TTbar,0,1024,eliminating insignificant (purge),94075.35035971223,87420.5,38825.891224746745
